comments_disabled; id; edge_media_to_caption; shortcode; edge_media_to_comment; taken_at_timestamp; dimension; edge_liked_by; owner; is_video
False; 2229296056378716777; Sarah S. (23) @sarahsainabou • Köln :round_pushpin: • Studentin • ist aufgeschlossen, offen und unkompliziert • "Ich will 'Germany's next Topmodel' 2020 werden, weil ich ein Typ bin, den es in 14 Staffeln #GNTM noch nicht gab. Außerdem bringe ich frischen Wind mit. Das Modeln und generell Leute zu entertainen ist einfach voll meine Welt." Fotos von Martin Bauendahl  #germanysnexttopmodel #germanysnexttopmodel2020 #gntm #gntm2020 #model #topmodel #heidiklum #gntm_fp_2020 #2020 #gntm_fp_2020_lookbook_SarahS @yanilka_batista hat gelikt :red_heart: Danke :smiling_face_with_heart-eyes: @_vlinv hat gelikt :red_heart: Danke :smiling_face_with_heart-eyes:; B7wDPOzofJp; 0; 1579972820; (937, 750); 26; 4807688983; False
False; 2229290083538839923; Schöne Grüße aus den Bergen #makingnewfriends #lookalike #gntm2020 #geisterwald #schnee #is #schee #rauschberg #ruhpolding #bavaria #bayern #dahoamisdahoam; B7wB4UKoilz; 1; 1579972108; (1080, 1080); 40; 244783091; False
False; 2229289357394212811; Und der Countdown läuft weiter..5 Tage noch! Habt ihr euch die Models schon angeschaut? Erzählt mal, wir sind gespannt! :slightly_smiling_face::two_hearts: #gntmx #gntmexperience #gntm2020 #germanysnexttopmodel; B7wBtv5CnfL; 2; 1579972022; (1350, 1080); 92; 11897227701; False
False; 2229288427526944379; Wiesnmadl 2017.:winking_face::smiling_face_with_smiling_eyes: . . . . . . . . . . . . . . . #gntm #gntm20 #gntm2020 #nadinegntm #heidiklum #germanysnexttopmodel #gntmnadine #model #topmodel #sunshine #supermodel #smile #happy #2020 #2020goals #natural #naturallook #wiesnmadl #dirndl #sunshine #greatlife #lifestyle; B7wBgN4ofZ7; 3; 1579971911; (1350, 1080); 66; 28845549149; False
False; 2229277475217680040; #gntm2020 #germanysnexttopmodel2020 #LüdenscheiderModel #Diva; B7v_A1wISao; 0; 1579970605; (750, 750); 10; 8039196683; False
False; 2229262282432906141; She‘s so beautiful:loudly_crying_face::smiling_face_with_heart-eyes: — @sarahposch  #sarahposch#gntm2020; B7v7jwXlwOd; 0; 1579968794; (1080, 1080); 15; 7159315173; False
False; 2229259610502693606; Sarah P. (20) @sarahposch • Vorau :round_pushpin: • kommt aus Österreich • Zahnarztassistentin • Sie ist humorvoll, bodenständig und ein bisschen tollpatschig • lebt mit ihrer Familie auf einem Kleintierbauernhof auf dem Land • hat ein Hund namens Cassie • "Ich möchte #GNTM als Sprungbrett nutzen, um als Model durchzustarten. Es ist eine neue Erfahrung und Herausforderung. Außerdem wollte ich schon immer reisen und ich möchte mir dadurch eine Karriere aufbauen." Fotos von Martin Bauendahl  #germanysnexttopmodel #germanysnexttopmodel2020 #gntm #gntm2020 #model #topmodel #heidiklum #gntm_fp_2020 #2020 #gntm_fp_2020_lookbook_SarahP @yanilka_batista hat gelikt :red_heart: Danke :smiling_face_with_heart-eyes:; B7v6838I4Lm; 0; 1579968476; (937, 750); 33; 4807688983; False
False; 2229247607830669620; MEIN RANKING VOR DER STAFFEL :black_small_square::black_small_square::black_small_square: Platz 10 : Daria Sie ist einfach so süß! Hab sie direkt in mein Herz geschlossen :red_heart: :black_small_square::black_small_square::black_small_square: Platz 11 : Viktoria  Platz 12 : Johanna Platz 13 : Saskia  Mega mega hübsche Mädchen! Bei denen ich eindeutig Potential sehe. Bin gespannt wie die drei sich machen :beaming_face_with_smiling_eyes: :black_small_square::black_small_square::black_small_square: Platz 14 : Bianca Platz 15 : Lucy Zwei echt tolle Mädels! Am meisten bin ich gespannt wie Lucy in der Show rüber kommen wird! . :black_small_square::black_small_square::black_small_square: Platz 16 : Lijana  Platz 17 : Marie Platz 18 : Cassandra  Unnormal hübsche Mädchen, wo ich extrem viel Potential sehe! Denke die drei werden wir noch länger sehen :beaming_face_with_smiling_eyes: :black_small_square::black_small_square::black_small_square: #gntm #germanysnexttopmodel #gntm2020 #germanysnexttopmodel2020 #ichbingntm2020 #heidiklum #staffel15 #new #ranking; B7v4ONlIuk0; 12; 1579967045; (1080, 1080); 1598; 2954546610; False
False; 2229246224497195306; #gntm2020 #germanysnexttopmodel nächste Woche geht es endlich los :woman_in_lotus_position_medium-light_skin_tone:; B7v36FQCTkq; 4; 1579966880; (408, 750); 257; 28349213063; False
False; 2229229917942526724; Hyped for season 15:confetti_ball::eyes: - dt: @germanysnexttopmodel  ac: dollavfx :heart_with_arrow::green_heart::two_hearts:; B7v0MylozME; 38; 1579965154; (937, 750); 173; 7907013021; True
False; 2229219450058637600; Nächste Woche startet GNTM und schon gibt es den ersten Skandal! :face_screaming_in_fear: Habt ihre das Video schon gesehen? :thinking_face: . Der Link befindet sich in der Bio! :hugging_face: . . #gntm #gntm2020 #germanysnexttopmodel2020 #germanysnexttopmodel #ichbingntm2020 #ichbingermanysnexttopmodel2020 #itgirlagenten; B7vx0dnIwEg; 0; 1579963688; (358, 640); 22; 5546510547; False
False; 2229216680792909960; #duschen #duschn #nofiltaz #fett #gangsta #hildescrime #gntm2020 #fettekindazzz #konzept #ökoschlampen #irmasufdemkopf #diggah #chilisincarne; B7vxMKiCWiI; 2; 1579963358; (1080, 1080); 63; 3258179640; False
False; 2229194279142565679; I don’t know what happened. #random #gntm2020 #tokiohotel  www.herrnora.com; B7vsGLXoCcv; 6; 1579960886; (750, 750); 33; 2760776505; True
False; 2229064720388836011; Stay focused.  Me for incredible bags from @seidenfelt :handbag::black_heart: @notoysmodels #modeling #backstage #rosebag #stayfocused #gntm2020; B7vOo2YIcqr; 9; 1579945690; (937, 750); 215; 10718804; True
False; 2228367775584898434; Ich wünsche euch ein schönes #wochenende  #photo by @sugerpics.de  #dress by @brauncouture  #girl #amazing #beauty #model #fashion #autcouture #outdoor #nature #lavendel #lavendelfeld #feellavendel #feelings #sun #sunset #purple #flowers #dynamik #fashionlover #dresses #styling #fashionblogger #editorial #gntm2020; B7swK98qk2C; 2; 1579862161; (1080, 1080); 75; 2244838004; False
False; 2145215821459306782; Ein Bild von meinemShooting in Flensburg :smiling_face_with_smiling_eyes:  #germany#mode#shoes#shooting#shootingday#editorial#photoshoot#persönlichkeitsentwicklung#model#mode#gay#style#berlin#gay#styling#fashion#fashion#fashionblogger#androgynous#queer#gntm2020#ichbingntm2020#selbstwert#selbstbewusstsein; B3FVmx8oTke; 6; 1569949675; (835, 750); 254; 6935103765; False
False; 2116826087196625692; Ein Bild von meinem Shooting in Berlin:smiling_face_with_smiling_eyes:#germany#german#shot#shoot#shooting#shootingday#editorial#photoshoot#photoshooting#model#modeling#tfpshooting#berlin#makeup#styling#tfp#blog#blogger#fashion#fashionblogger#androgynous#gay#queer#gntm2020#ichbingntm2020#selbstwert#selbstbewusstsein; B1gehxioosc; 8; 1566565355; (1350, 1080); 318; 6935103765; False
False; 2092908070154828205; #gaylife#lgtb#lgtbq#gayteen#gaycute#germany#style#schwul#gayboy#gaysexy#gntm2020#gayboy#gay#model#gaytwink#shot#shooting#figure#hair#de#twink#punk#gaydms#androgynous#gaystagram#streetwear#gayman#gaygermany#gaydude#instagay#gayhot; B0LgM0VIHmt; 6; 1563714105; (1103, 1080); 337; 6935103765; False
False; 2085101973050411213; Ein Bild von meinem Shooting in Flensburg:smiling_face_with_smiling_eyes:#germany#mode#shoes#shooting#shootingday#editorial#photoshoot#persönlichkeitsentwicklung#model#mode#lgtbt#lgtbq#style#berlin#gay#styling#fashion#fashion#fashionblogger#androgynous#queer#gntm2020#ichbingntm2020#selbstwert#selbstbewusstsein; BzvxTJ4IsjN; 23; 1562783546; (1350, 1080); 512; 6935103765; False
False; 1791487857053838235; Ein Bild von meinem Shooting in Berlin :smiling_face_with_smiling_eyes:#germany#german#shot#shoot#shooting#shootingday#editorial#photoshoot#photoshooting#model#modeling#style#berlin#makeup#styling#makeuplife#blog#blogger#fashion#fashionblogger#androgynous#gay#queer#gntm2020#ichbingntm2020#selbstwert#selbstbewusstsein; BjcpLbbHqub; 14; 1527782016; (937, 750); 667; 6935103765; False
False; 1790884292111201251; Ein Bild von meinem Shooting in Berlin :smiling_face_with_smiling_eyes:#germany#german#shot#shoot#shooting#shootingday#editorial#photoshoot#photoshooting#model#modeling#style#berlin#makeup#styling#makeuplife#blog#blogger#fashion#fashionblogger#androgynous#gay#queer#gntm2020#ichbingntm2020#selbstwert#selbstbewusstsein; Bjaf8ZxHXPj; 62; 1527710065; (937, 750); 1107; 6935103765; False
False; 1790046393719380378; Ein Bild von meinem Shooting in Berlin :smiling_face_with_smiling_eyes:#germany#german#shot#shoot#shooting#shootingday#editorial#photoshoot#photoshooting#model#modeling#style#berlin#makeup#styling#makeuplife#blog#blogger#fashion#fashionblogger#androgynous#gay#queer#gntm2020#ichbingntm2020#selbstwert#selbstbewusstsein; BjXhbYFHNma; 42; 1527610180; (1349, 1080); 766; 6935103765; False
False; 2229191830281502367; Its so sad how you were such a big Part of my Life and now you^re just gone #bored #dress #girl #gntm2020 #instagood #instadaily #instalike #instagirl #ichbinich #ichbingermanysnexttopmodel2020 #instapic #me #malwasanderes #outfitoftheday #oldhouse #photooftheday #picoftheday #piercing #single #shooting #winter; B7vriisIb6f; 1; 1579960396; (1080, 1080); 44; 11466089210; False
False; 2229165348308425606; Na, erkennt ihr die Ähnlichkeit? :thinking_face: Das ist die Schwester von Julia, die letztes Jahr 10. geworden ist! :people_with_bunny_ears: #GNTM2020 :camera_with_flash: @studio.bauendahl; B7vlhLbiJuG; 101; 1579957239; (1353, 1080); 17168; 794629920; False
False; 2229161092349736093; Pinar (22) @pinar.ayg • Mühlacker :round_pushpin: • Steuerfachangestellte • beschreibt sich als zuverlässig, loyal und ehrlich • "Ich möchte 'Germany's next Topmodel' werden, weil ich meinem Traum als Model, den ich seit meiner Kindheit habe, nachkommen möchte! Ich bin mir sicher, dass #GNTM mich sehr gut belehren wird und mich dabei perfekt unterstützt." Fotos von Martin Bauendahl  #germanysnexttopmodel #germanysnexttopmodel2020 #gntm #gntm2020 #model #topmodel #heidiklum #gntm_fp_2020 #2020 #gntm_fp_2020_lookbook_Pinar @yanilka_batista hat gelikt :red_heart: Danke :smiling_face_with_heart-eyes: @pinar.ayg hat gelikt :red_heart: Danke :smiling_face_with_heart-eyes: @_vlinv hat gelikt :red_heart: Danke :smiling_face_with_heart-eyes:; B7vkjPwoLSd; 0; 1579956731; (937, 750); 35; 4807688983; False
False; 2229131378860150714; #Gntm2020 #werbung ||Werbung, da Personennennung; B7vdy26os-6; 0; 1579953189; (1350, 1080); 6; 28893680142; False
False; 2229131073716223151; #Gntm2020 #werbung ||Werbung, da Personennennung; B7vduauo_yv; 0; 1579953153; (1350, 1080); 6; 28893680142; False
False; 2229130959673055000; #Gntm2020 #werbung ||Werbung, da Personennennung; B7vdswhI1cY; 0; 1579953139; (1350, 1080); 5; 28893680142; False
False; 2229130831176357637; #Gntm2020 #werbung ||Werbung, da Personennennung; B7vdq42I1cF; 0; 1579953124; (1080, 1080); 4; 28893680142; False
False; 2229130747592105247; #Gntm2020 #werbung ||Werbung, da Personennennung; B7vdprAIN0f; 0; 1579953114; (1080, 1080); 4; 28893680142; False
False; 2229130463134354578; #Gntm2020 #werbung ||Werbung, da Personennennung; B7vdliFIAyS; 0; 1579953080; (1350, 1080); 5; 28893680142; False
False; 2229128931357915223; Nina-Sue (19) @itsninasue • Dießen am Ammersee :round_pushpin: • Grafikdesignerin • Angelina Jolie ist in ihren Augen eine absolute Power-Frau • "Ich glaube, dass ich alle Voraussetzungen für #GNTM habe und ich von ganzem Herzen daran glaube, als Model meiner Berufung folgen zu können." Fotos von Martin Bauendahl  #germanysnexttopmodel #germanysnexttopmodel2020 #gntm #gntm2020 #model #topmodel #heidiklum #gntm_fp_2020 #2020 #gntm_fp_2020_lookbook_Nina  @itsninasue folgt mir :red_heart: Danke :smiling_face_with_heart-eyes:; B7vdPPgInhX; 0; 1579952897; (937, 750); 33; 4807688983; False
False; 2229116073777372780; Hallo meine Mäusebärchen. Heute präsentiere ich euch Samuela. Sie hat bereits enorme Bühnenerfahrung und ist sich den Trubel um ihre Person gewohnt. Sie ist eine extrem gute Tänzerin. So gut, dass sie bereits im Moulin Rouge das Publikum begeistern durfte. Ausserdem war Samuela Jurymitglied bei Let's Dance. Momentan ist sie mit ihrer Schwester Beatrice Egli als Backgroundtänzerin auf Tour. Sie lehrte Michael Jackson den Moon Walk und brachte ihm alle legendären Tanzschritte bei. Ihre schlanke Figur kommt ausschliesslich vom Verzehr sehr vieler Egli-Filets. Ob Samuela sich in die Herzen der Zuschauer tanzen kann? Oder fliegt sie gleich mit viel Schwung wieder raus? Wir werden bald mehr wissen.  Kiss, eure Heidi :kiss_mark:  #gntm2020 #gntm #germanysnexttopmodel2020 #ontm #sntm #switzerlandsnexttopmodel #germanysnexttopmodel #ichbingntm2020 #beauty #model #fashion #fashionblogger #heidiklum #queenofdrags #catwalk #comedy #fasnacht #fasnacht2020; B7vaUI8nR5s; 0; 1579951365; (600, 480); 377; 8474917589; False
False; 2229104959013199125; Hättet ihr gedacht, dass Cassandra unsere älteste Kandidatin ist? :exploding_head::fire: #GNTM2020 :camera_with_flash: @studio.bauendahl; B7vXyZhCx0V; 102; 1579950040; (1349, 1080); 12847; 794629920; False
False; 2229080584152924780; Helloooo, keine Angst das Video ist nicht geklaut, ich bin nämlich @simis_angels und hatte das Video schon auf meinem anderen ACC gepostet! Jetzt habe ich eine Seite für die ganzen Models von Gntm erstellt und werde Edits posten! Viel Spaß :red_heart: ——- #gntm2020 #gntm #heidiklum #germanysnexttopmodel2020; B7vSPsqJ8Js; 17; 1579947255; (750, 750); 53; 28894848007; True
False; 2229067393485937499; Nadine (20) @callme_iggy • Fürstenfeldbruck :round_pushpin: • Junior Supply Chain Manager • hat schon für verschiedene Zwecke gemodelt • 2017 war sie "Wiesnmadl" • "Ich möchte 'Germany's next Topmodel' 2020 werden, da ich den Titel am besten repräsentieren kann. Mein Ehrgeiz sowie mein Kampfgeist bringen mich zum Ziel. Ich möchte meine persönlichen Grenzen überschreiten und mich weiterentwickeln." Fotos von Martin Bauendahl  #germanysnexttopmodel #germanysnexttopmodel2020 #gntm #gntm2020 #model #topmodel #heidiklum #gntm_fp_2020 #2020 #gntm_fp_2020_lookbook_Nadine @yanilka_batista hat gelikt :red_heart: Danke :smiling_face_with_heart-eyes:; B7vPPv5Iptb; 3; 1579945562; (937, 750); 67; 4807688983; False
False; 2229060949911261346; Allen ein schönes Wochenende. Was steht bei euch so an ?  Model: @vanessaharm  #weekendvibes #inkedgirl #colors #bluelights #meetup #nicebody #gntm2020 #sensual #sensual_shots_ #portraitphotography #portraitsmadeingermany #niceday #instagood #beautifulgirls #wild #picoftheday #pictureoftheday #hotstuff #nicegirls #leipzig #leipziggirl #leipzigcity #leipzigbeauties; B7vNx-2J9Ci; 6; 1579944793; (1350, 1080); 164; 4335177977; False
False; 2229044561874446469; Bald hat das Warten ein Ende! :folded_hands_medium-light_skin_tone: #GNTM2020; B7vKDgTCuiF; 176; 1579942840; (1350, 1080); 13457; 794629920; False
False; 2229013200754573902; Maureen (20) @mxurxen • Wien :round_pushpin: • Studentin • Ihr Vater stammt aus Nigeria • Sie ist ein positiver und offener Mensch, der immer und gerne viel lacht • treibt gerne Sport • hat bereits Modelerfahrung • "Ich möchte Veränderungen bei #GNTM reinbringen und zeigen, dass es egal ist, wie man aussieht und dass man seine Träume erreichen kann, auch wenn kaum einer an einen glaubt." Fotos von Martin Bauendahl  #germanysnexttopmodel #germanysnexttopmodel2020 #gntm #gntm2020 #model #topmodel #heidiklum #gntm_fp_2020 #2020 #gntm_fp_2020_lookbook_Maureen @yanilka_batista hat gelikt :red_heart: Danke :smiling_face_with_heart-eyes:; B7vC7I-ogJO; 0; 1579939101; (937, 750); 44; 4807688983; False
False; 2228992216951559281; #MyTalentedDaughter #lisabraun #belarusmodel #austriangirlmodel #modelki #freshfacemodel #gmtm #ichbingntm2021 #gntm2020 #watchThisFace #MW #WABde #WLYG #modelwerk #elite #beelite #makemeelite #fordmodelssearch #fordscout #modelsearch #modelings; B7u-JySghRx; 0; 1579936600; (750, 750); 19; 2476547868; False
False; 2228983296564564954; #MyTalentedDaughter #lisabraun #belarusmodel #austriangirlinBelarus #WLYG #watchThisFace #gntm #ichbingntm2021 #gntm #gntm2020 #gntm2021 #elite #beelite #PARSme #makemeelite #MW #WABde #modelwerk #instamood #fordmodelssearch #modelsearch #getscouted #getdiscovered #fordscout; B7u8H-iApPa; 1; 1579935536; (750, 750); 27; 2476547868; False
False; 2228722568974777899; :camera_with_flash:New Model:camera_with_flash: Name: Julia F. | 20 :thumbs_up_light_skin_tone: oder :thumbs_down_light_skin_tone: ? (Kommentiert) :heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign: #gntm #gntm2020 #model [Anzeige/ Bild von @studio.bauendahl #prosieben ]; B7uA15Coz4r; 0; 1579904455; (1350, 1080); 45; 7147201320; False
False; 2228722010478030633; :camera_with_flash:New Model:camera_with_flash: Name: Charlotte | 25 :thumbs_up_light_skin_tone: oder :thumbs_down_light_skin_tone: ? (Kommentiert) :heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign: #gntm #gntm2020 #model [Anzeige/ Bild von @studio.bauendahl #prosieben ]; B7uAtw5oy8p; 1; 1579904389; (1350, 1080); 36; 7147201320; False
False; 2228721457802987879; :camera_with_flash:New Model:camera_with_flash: Name: Marie | 19 :thumbs_up_light_skin_tone: oder :thumbs_down_light_skin_tone: ? (Kommentiert) :heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign::heavy_minus_sign: #gntm #gntm2020 #model [Anzeige/ Bild von @studio.bauendahl #prosieben ]; B7uAluLo0ln; 0; 1579904323; (1350, 1080); 35; 7147201320; False
False; 2228709974366805808; Shooting die erste  @lenii.sthrdt  #portraitphotography#portrait#photo_grafieren_ist_unser_hobby#photografieren_ist_unser_hobby#weilfotografierenspassmacht#batpixs_germany#model#beauty#photooftheday#phoenix_germany#olympusomd#bestcamera#olympus45mmf18#shootingday#Shooting#fotoshooting:camera:#studiofoto#jaworskyj#bnw_greatshots#hobbyfotografie#bigpicture#bigshotz#s/wfotografie#schwarzweiss#blackandwhite#worldmodel#gntm2020#fotograf#fotografie#portraitsmadeingermany; B7t9-nZgN8w; 1; 1579902954; (1080, 1080); 280; 8430574178; False
False; 2228699978636218387; „:speaking_head:Reden ist Silber:2nd_place_medal:, :speak-no-evil_monkey:Schweigen ist Gold:1st_place_medal:.“ ...manchmal ist das so:woman_shrugging_light_skin_tone::confused_face:. #snapchat #snapchatfilter #snapchatstories #zitateundsprüche #spruchdestages #zitateundsprüche #motivationssprüche #sprüchezumnachdenken #basiclook #nomakeup #schwarzehaare #blauschwarzehaare #danielakatzenberger #sarahlombardi #sarahconnor #robinschulz #heidiklum #derbachelor #dschungelcamp #dschungelcamp2020 #diesuperhändler #dsds2020 #dsds #shoppingqueen #evelynburdecki #veronapooth #pietrolombardi #dieterbohlen #supertalent #queenofdrags #gntm2020; B7t7tKJiFAT; 0; 1579901762; (1350, 1080); 16; 21262479022; False
